"well";"an exclamation used to indicate that one is waiting for an answer or explanation from someone";"""Well? You promised to tell me all about it"";";[sound:videos_bsl_signstation_well.mp4];"https://media.signbsl.com/videos/bsl/signstation/well.mp4";"<i>well</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/well";"Adjectives_and_Adverbs GCSE_vocabulary"
"because";"for the specific reason, ""she gets to eat first because it is her birthday""";"";[sound:videos_bsl_signstation_because.mp4];"https://media.signbsl.com/videos/bsl/signstation/because.mp4";"<i>because</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/because";"Function_terms"
"two";"being one more than one";"""he received two messages"";";[sound:videos_bsl_signstation_two.mp4];"https://media.signbsl.com/videos/bsl/signstation/two.mp4";"<i>two</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/two";"Numerals"
"use";"put into service; make work or employ (something) for a particular purpose or for its inherent or natural purpose";"""use your head!""; ""we only use Spanish at home""; ""I can't make use of this tool""; ""Apply a magnetic field here""; ""This thinking was applied;";[sound:videos_bsl_signstation_use.mp4];"https://media.signbsl.com/videos/bsl/signstation/use.mp4";"<i>use</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/use";"Verbs"
"tell";"express in words";"""He said that he wanted to marry her""; ""tell me what is bothering you""; ""state your opinion""; ""state your name"";";[sound:videos_bsl_signstation_say.mp4];"https://media.signbsl.com/videos/bsl/signstation/say.mp4";"<i>say</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/tell";"Verbs GCSE_vocabulary"
"tell";"give instructions to or direct somebody to do something with authority";"""I said to him to go home""; ""She ordered him to do the shopping""; ""The mother told the child to get dressed"";";[sound:videos_wolver_mp4_sci_order__6231.mp4];"https://media.signbsl.com/videos/wolver/mp4/sci_order__6231.mp4";"<i>order</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://signbsl.com/sign/tell";"Verbs"
"good";"having desirable or positive qualities especially those suitable for a thing specified";"""good news from the hospital""; ""a good report card""; ""when she was good she was very very good""; ""a good knife is one good for cutting""; ""this stump will make a good p;";[sound:videos_bsl_signstation_good.mp4];"https://media.signbsl.com/videos/bsl/signstation/good.mp4";"<i>good</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/good";"Adjectives_and_Adverbs GCSE_vocabulary"
"good";"having or showing knowledge and skill and aptitude";"""adept in handicrafts""; ""an adept juggler""; ""an expert job""; ""a good mechanic""; ""a practiced marksman""; ""a proficient engineer""; ""a lesser-known but no less skillful composer""; ""the effect was achieved b;";[sound:videos_bsl_signstation_expert.mp4];"https://media.signbsl.com/videos/bsl/signstation/expert.mp4";"<i>expert</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/good";"Adjectives_and_Adverbs"
"first";"preceding all others in time or space or degree";"""the first house on the right""; ""the first day of spring""; ""his first political race""; ""her first baby""; ""the first time""; ""the first meetings of the new party""; ""the first phase of his training"";";[sound:videos_bsl_signstation_first.mp4];"https://media.signbsl.com/videos/bsl/signstation/first.mp4";"<i>first</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/first";"Adjectives_and_Adverbs GCSE_vocabulary Signature_Level_1_Award"
"first";"the time at which something is supposed to begin";"""they got an early start""; ""she knew from the get-go that he was the man for her"";";[sound:videos_bsl_signstation_start-2.mp4];"https://media.signbsl.com/videos/bsl/signstation/start-2.mp4";"<i>start</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/first";"Adjectives_and_Adverbs"
"first";"before anything else";"""first we must consider the garter snake"";";[sound:videos_bsl_signon_mp4_dpw29.mp4];"https://media.signbsl.com/videos/bsl/signon/mp4/dpw29.mp4";"<i>firstly</i>";"https://signbsl.com/sign/first";"Adjectives_and_Adverbs"
"first";"indicating the beginning unit in a series";"";[sound:videos_bsl_signstation_1st.mp4];"https://media.signbsl.com/videos/bsl/signstation/1st.mp4";"<i>1st</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/first";"Adjectives_and_Adverbs"
"man";"an adult male person (as opposed to a woman)";"""there were two women and six men on the bus"";";[sound:videos_bsl_signstation_man.mp4];"https://media.signbsl.com/videos/bsl/signstation/man.mp4";"<i>man</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/man";"People GCSE_vocabulary"
"man";"all of the inhabitants of the earth";"""all the world loves a lover""; ""she always used `humankind' because `mankind' seemed to slight the women"";";[sound:videos_wolver_mp4_sci_humank_6714.mp4];"https://media.signbsl.com/videos/wolver/mp4/sci_humank_6714.mp4";"<i>humankind</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://signbsl.com/sign/man";"People"
"day";"time for Earth to make a complete rotation on its axis";"""two days later they left""; ""they put on two performances every day""; ""there are 30,000 passengers per day"";";[sound:videos_bsl_signstation_day.mp4];"https://media.signbsl.com/videos/bsl/signstation/day.mp4";"<i>day</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/day";"Calendar_time GCSE_vocabulary Signature_Level_1_Award"
"find";"come upon after searching; find the location of something that was missed or lost";"""Did you find your glasses?""; ""I cannot find my gloves!"";";[sound:videos_bsl_signstation_find.mp4];"https://media.signbsl.com/videos/bsl/signstation/find.mp4";"<i>find</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/find";"Verbs GCSE_vocabulary"
"find";"after a calculation, investigation, experiment, survey, or study";"""find the product of two numbers""; ""The physicist who found the elusive particle won the Nobel Prize"";";[sound:videos_wolver_mp4_art_determ_4288.mp4];"https://media.signbsl.com/videos/wolver/mp4/art_determ_4288.mp4";"<i>determine </i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://signbsl.com/sign/find";"Verbs"
"find";"get or find back; recover the use of";"""She regained control of herself""; ""She found her voice and replied quickly"";";[sound:videos_ict_mp4_842_retrieve_flv.mp4];"https://media.signbsl.com/videos/ict/mp4/842_retrieve_flv.mp4";"<i>retrieve</i> <span style=""color:#666; font-size:80%;"">- QIA Dictionary of ICT</span>";"https://signbsl.com/sign/find";"Verbs"
"find";"the act of discovering something";"";[sound:videos_bsl_signstation_discovery.mp4];"https://media.signbsl.com/videos/bsl/signstation/discovery.mp4";"<i>discovery</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/find";"Verbs"
"give";"organize or be responsible for";"""hold a reception""; ""have, throw, or make a party""; ""give a course"";";[sound:videos_bsl_signstation_have.mp4];"https://media.signbsl.com/videos/bsl/signstation/have.mp4";"<i>have</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/give";"Verbs"
"give";"break down, literally or metaphorically";"""The wall collapsed""; ""The business collapsed""; ""The dam broke""; ""The roof collapsed""; ""The wall gave in""; ""The roof finally gave under the weight of the ice"";";[sound:videos_bsl_signstation_break.mp4];"https://media.signbsl.com/videos/bsl/signstation/break.mp4";"<i>break</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/give";"Verbs"
"give";"give entirely to a specific person, activity, or cause";"""She committed herself to the work of God""; ""give one's talents to a good cause""; ""consecrate your life to the church"";";[sound:videos_bsl_signstation_commit.mp4];"https://media.signbsl.com/videos/bsl/signstation/commit.mp4";"<i>commit</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/give";"Verbs"
"new";"not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered";"""a new law""; ""new cars""; ""a new comet""; ""a new friend""; ""a new year""; ""the New World"";";[sound:videos_bsl_signstation_new.mp4];"https://media.signbsl.com/videos/bsl/signstation/new.mp4";"<i>new</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/new";"Adjectives_and_Adverbs GCSE_vocabulary"
"should";"used to indicate an obligation, duty, correctness, or benefit";"""parents should teach their children good behavior"", ""I should brush my teeth more often"", ""you should really reconsider"";";[sound:videos_bsl_signstation_should.mp4];"https://media.signbsl.com/videos/bsl/signstation/should.mp4";"<i>should</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/should";"Modal_verbs GCSE_vocabulary"
"only";"and nothing more";"""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment"";";[sound:videos_bsl_signstation_only.mp4];"https://media.signbsl.com/videos/bsl/signstation/only.mp4";"<i>only</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/only";"Time_related_terms"
"only";"without any others being included or involved";"""was entirely to blame""; ""a school devoted entirely to the needs of problem children""; ""he works for Mr. Smith exclusively""; ""did it solely for money""; ""the burden of proof rests on the prosecution alone""; ""a;";[sound:videos_bsl_signstation_alone.mp4];"https://media.signbsl.com/videos/bsl/signstation/alone.mp4";"<i>alone</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/only";"Time_related_terms"
"many";"a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number";"""many temptations""; ""the temptations are many""; ""a good many""; ""a great many""; ""many directions""; ""tak;";[sound:videos_bsl_signstation_many.mp4];"https://media.signbsl.com/videos/bsl/signstation/many.mp4";"<i>many</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/many";"Adjectives_and_Adverbs GCSE_vocabulary"
"really";"in actual fact";"""to be nominally but not actually independent""; ""no one actually saw the shark""; ""large meteorites actually come from the asteroid belt"";";[sound:videos_bsl_signstation_really.mp4];"https://media.signbsl.com/videos/bsl/signstation/really.mp4";"<i>really</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/really";"Adjectives_and_Adverbs GCSE_vocabulary"
"work";"be employed";"""Is your husband working again?""; ""My wife never worked""; ""Do you want to work after the age of 60?""; ""She never did any work because she inherited a lot of money""; ""She works as a waitress to put herself through college"";";[sound:videos_bsl_signstation_work.mp4];"https://media.signbsl.com/videos/bsl/signstation/work.mp4";"<i>work</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/work";"Verbs GCSE_vocabulary"
"work";"go sour or spoil";"""The milk has soured""; ""The wine worked""; ""The cream has turned--we have to throw it out"";";[sound:videos_bsl_signstation_sour.mp4];"https://media.signbsl.com/videos/bsl/signstation/sour.mp4";"<i>sour</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/work";"Verbs"
"work";"find the solution to (a problem or question) or understand the meaning of";"""did you solve the problem?""; ""Work out your problems with the boss""; ""this unpleasant situation isn't going to work itself out""; ""did you get it?""; ""Did you get my meaning?""; ""He;";[sound:videos_bsl_signstation_solve.mp4];"https://media.signbsl.com/videos/bsl/signstation/solve.mp4";"<i>solve</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/work";"Verbs"
"work";"use or manipulate to one's advantage";"""He exploit the new taxation system""; ""She knows how to work the system""; ""he works his parents for sympathy"";";[sound:videos_wolver_mp4_3077_exploit.mp4];"https://media.signbsl.com/videos/wolver/mp4/3077_exploit.mp4";"<i>exploit</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://signbsl.com/sign/work";"Verbs"
"life";"a characteristic state or mode of living";"""social life""; ""city life""; ""real life"";";[sound:videos_bsl_signstation_life.mp4];"https://media.signbsl.com/videos/bsl/signstation/life.mp4";"<i>life</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/life";"Abstract_concepts GCSE_vocabulary"
"why";"question word; what is the reason (`how come' is a nonstandard variant)";"""why are you here?""; ""how come he got an ice cream cone but I didn't?"";";[sound:videos_bsl_signstation_why.mp4];"https://media.signbsl.com/videos/bsl/signstation/why.mp4";"<i>why</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/why";"Questions GCSE_vocabulary"
